SMILES,pIC50
CCCCNS(=O)(=O)c1cccc(Nc2ncnn3cc(C(=O)OC)c(C)c23)c1,4.602059991
COC(=O)c1cn2ncnc(C3C(=O)Nc4cc(C(F)(F)F)ccc43)c2c1C,4.602059991
CCc1c(C(=O)Nc2ncccc2CCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,4.602059991
CCN(C(=O)NCCCN(C)C)C(=O)c1cn2ncnc(C3C(=O)Nc4ccccc43)c2c1C,4.602059991
COc1c(C(=O)NCc2ccccc2)cn2ncnc(C3C(=O)Nc4ccccc43)c12,4.602059991
COC(=O)c1cn2ncnc(C3C(=O)Nc4cc(S(C)(=O)=O)ccc43)c2c1C,4.602059991
COC(=O)c1cn2ncnc(Nc3ccc(OC)cc3)c2c1C,4.602059991
Nc1c(-c2nc3cc(N4CCNCC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,5
CN1CCN(C(=O)c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,5
CN(C)CC1CCN(c2ccc3nc(-c4c(N)c5ccccc5[nH]c4=O)[nH]c3c2)C1,5
O=c1[nH]c2ccccc2c(O)c1-c1nc2cc(N3CCOCC3)ccc2[nH]1,5
O=c1[nH]c2cc(O)c(O)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
Nc1c(-c2nc3cccnc3[nH]2)c(=O)[nH]c2ccccc12,5
CN1CCC(N(C)CCCc2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,5
CN(C)CC1CN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CCO1,5
CCN(CC)CCN(CC)C(=O)c1ccc2[nH]c(-c3c(N)c4ccccc4[nH]c3=O)nc2c1,5
O=c1[nH]c2ccc(Br)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
O=C(O)c1ccc(-c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@H]4CN5CCC4CC5)c3c2F)cc1,5
CN1CCC(N(C)C(=O)c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N)c3c2F)CC1,5
Nc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1,5
O=c1[nH]c2ccccc2c(NCC2CCCO2)c1-c1nc2ccccc2[nH]1,5
CC(=O)c1cccc(-c2cc3c(N[C@H]4CN5CCC4CC5)c(-c4nc5ccccc5[nH]4)c(=O)[nH]c3cc2F)c1,5
CN1CCC(N(C)c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,5
CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(C#N)ccc5[nH]c4=O)nc3c2)CC1,5
COC(=O)c1ccc(-c2cc3c(N[C@H]4CN5CCC4CC5)c(-c4nc5ccccc5[nH]4)c(=O)[nH]c3cc2Cl)cc1N,5
CN1CCN(c2cccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N)c23)CC1,5
O=c1[nH]c2ccccc2c(NCCO)c1-c1nc2cc(N3CCOCC3)ccc2[nH]1,5
COCCN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,5
Nc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccc(F)cc12,5
CN1CCN(c2cc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@@H]4CN5CCC4CC5)c3cc2F)CC1,5
CN1CCN(C(=O)c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,5
CC(C)N(Cc1ccc2nc(-c3c(N)c4c(F)cccc4[nH]c3=O)[nH]c2c1)C(C)C,5
O=C1CCCN1CCCNc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2cc(Cl)ccc12,5
CCN1CCCC1CNc1ccc2[nH]c(-c3c(N)c4c(F)cccc4[nH]c3=O)nc2c1,5
O=c1[nH]c2cc(Cl)ccc2c(NC[C@@H]2CCCN2)c1-c1nc2cc(N3CCOCC3)ccc2[nH]1,5
O=c1[nH]c2cccc(NCCO)c2cc1-c1nc2ccccc2[nH]1,5
NCCNc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1F,5
Nc1cccc(-c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@@H]4CN5CCC4CC5)c3c2)c1,5
COC(=O)c1cccc(-c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@H]4CN5CCC4CC5)c3c2)c1,5
CCOC(=O)C1CCCN(c2cc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@@H]4CN5CCC4CC5)c3cc2F)C1,5
O=c1[nH]c2cc(Cl)ccc2c(NCCN2CCCC2)c1-c1nc2ccccc2[nH]1,5
CC(C)N1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,5
O=c1[nH]c2ccc(Br)cc2c(N[C@H]2CCNC2)c1-c1nc2ccccc2[nH]1,5
CSc1ncc2c(NC3CN4CCC3CC4)c(-c3nc4ccccc4[nH]3)c(=O)[nH]c2n1,5
CN(CC1CCCNC1)c1ccc2nc(-c3c(N)c4ccccc4[nH]c3=O)[nH]c2c1,5
CCN1CCN(c2ccc3[nH]c(-c4c(N)c5ccc(F)cc5[nH]c4=O)nc3c2)CC1,5
CN(CCN)c1ccc2nc(-c3c(N)c4ccccc4[nH]c3=O)[nH]c2c1,5
CN(C)C1CCN(C(=O)c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)CC1,5
CN(C)CC1CCN(c2ccc3nc(-c4c(NC5CCN(C)CC5)c5cc(Cl)ccc5[nH]c4=O)[nH]c3c2)C1,5
Nc1c(-c2nc3cc(OCCCN4CCOCC4)ccc3[nH]2)c(=O)[nH]c2ccccc12,5
COC(=O)c1cn2ncnc(Nc3ccc(OC)c(OC)c3)c2c1C,4.602059991
O=c1[nH]c2cc(F)c(F)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2cc(Cl)ccc2[nH]1,5
CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(F)c(N6CCN(C)CC6)cc5[nH]c4=O)nc3c2)CC1,5
COC(=O)c1cn2ncnc(C3C(=O)Nc4nc(C)ncc43)c2c1C,4.602059991
COC(=O)c1cn2ncnc(C3C(=O)Nc4ccc(C#N)cc43)c2c1C,4.602059991
COC(=O)c1cn2ncnc(Nc3cccc(NS(C)(=O)=O)c3)c2c1C,4.602059991
COC(=O)c1cn2ncnc(Nc3cc[nH]n3)c2c1C,4.602059991
CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,4.602059991
CCc1c(CO)c(Br)n2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,4.602059991
O=c1[nH]c2cc(Cl)ccc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2cc(N3CCOCC3)ccc2[nH]1,5
COC(=O)c1cn2ncnc(C3C(=O)Nc4ccc(S(N)(=O)=O)cc43)c2c1C,4.602059991
COC(=O)c1cn2ncnc(Nc3ccc(O)c(C(=O)O)c3)c2c1C,4.602059991
Cc1ccc(Nc2ncnn3cc(NC(=O)OCc4ccccc4)c(C)c23)cc1O,4.602059991
Cc1c(C(=O)NCCCn2ccnn2)cn2ncnc(C3C(=O)Nc4ccccc43)c12,4.602059991
Cc1ccc(Nc2ncnn3cc(N)c(C)c23)cc1O,4.602059991
CN(C)CCCNc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1F,5
CC(C)CNc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2cc1F,5
O=c1[nH]c2cc(N3CCCC3)c(F)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
O=c1[nH]c2ccccc2c(O)c1-c1nc2cccnc2[nH]1,5
COc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(NCCC3CCCN3C)c2cc1OC,5
O=c1[nH]c2cc(NCCO)c(F)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
O=c1[nH]c2ccccc2c(NCc2cnc[nH]2)c1-c1nc2ccccc2[nH]1,5
CC(=O)c1ccc(-c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@H]4CN5CCC4CC5)c3c2)cc1,5
Nc1c(-c2nc3cc(NC4CCCNC4)ccc3[nH]2)c(=O)[nH]c2ccccc12,5
Cc1nccn1-c1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1-c1ccc(S(C)(=O)=O)cc1,5
O=C(O)C1CCN(c2cc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@@H]4CN5CCC4CC5)c3cc2F)CC1,5
O=C(O)c1ccc(-c2cc3c(N[C@H]4CN5CCC4CC5)c(-c4nc5ccccc5[nH]4)c(=O)[nH]c3cc2-n2ccnc2)cc1,5
CN1CCN(c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N)c3c2)CC1,5
C[C@@H]1CO[C@@H](CN(C)C)CN1c1ccc2nc(-c3c(N)c4ccccc4[nH]c3=O)[nH]c2c1,5
O=c1[nH]c2cc(NCCc3ccccn3)c(F)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
CN(C)C1CCN(c2ccc3[nH]c(-c4c(N)c5cc(Cl)ccc5[nH]c4=O)nc3c2)C1,5
CN(C)[C@@H]1CCN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)C1,5
O=c1[nH]c2cc(F)c(F)cc2c(NCC2CCCCN2)c1-c1nc2ccccc2[nH]1,5
C[C@H]1CNCCN1c1ccc2nc(-c3c(N)c4c(F)cccc4[nH]c3=O)[nH]c2c1,5
O=C(O)c1ccc(-c2ccc3c(N[C@@H]4CN5CCC4CC5)c(-c4nc5ccccc5[nH]4)c(=O)[nH]c3c2)cc1,5
O=c1[nH]c2ccc(Br)cc2c(NC[C@@H]2CCCCN2)c1-c1nc2ccccc2[nH]1,5
CC(C)N1CCN(c2ccc3nc(-c4c(N)c5ccccc5[nH]c4=O)[nH]c3c2)CC1,5
COCCCNc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1F,5
Nc1c(-c2nc3ccc(N4CCCC(C(F)(F)F)C4)cc3[nH]2)c(=O)[nH]c2cccc(F)c12,5
O=c1[nH]c2ccc(Br)cc2c(NCC2CCCCN2)c1-c1nc2cc(F)c(Cl)cc2[nH]1,5
O=c1[nH]c2ccc(Cl)cc2c(NCC2CCCCN2)c1-c1nc2ccc(F)cc2[nH]1,5
COc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(NCCS(C)(=O)=O)c2cc1OC,5
Nc1c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c(=O)[nH]c2ccc(F)cc12,5
CNC(C)c1ccc2[nH]c(=O)c(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)c(N)c2c1,5
Nc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2cccc(Cl)c12,5
O=c1[nH]c2ccc(Br)cc2c(NCC2CCNCC2)c1-c1nc2cc(F)c(Cl)cc2[nH]1,5
O=c1[nH]c2ccccc2c(N2CCCC2)c1-c1nc2ccccc2[nH]1,5
C[C@@H]1CO[C@H](CN(C)C)CN1c1ccc2nc(-c3c(N)c4ccccc4[nH]c3=O)[nH]c2c1,5
CNC(=O)c1cc(Oc2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)ccn1,5
Nc1c(-c2nc3cc(NCCN4CCNCC4)ccc3[nH]2)c(=O)[nH]c2ccccc12,5
COC(=O)c1cccc(-c2ccc3[nH]c(=O)c(-c4nc5ccccc5[nH]4)c(N[C@H]4CN5CCC4CC5)c3c2F)c1,5
CN1CCCCC1COc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1F,5
O=c1[nH]c2cc(N3CCCCC3)c(F)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
CN(C)CCNc1c(-c2nc3ccccc3[nH]2)c(=O)[nH]c2ccc(Br)cc12,5
NC1CCC(Nc2c(-c3nc4cc(N5CCOCC5)ccc4[nH]3)c(=O)[nH]c3cc(Cl)ccc23)CC1,5
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC(N5CCCC5)CC4)c3)ccc21,7.920818754
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCC(=O)CC4)c3)ccc21,8.161150909
CNC(=O)n1cc(Cl)c2cc(Oc3ccnc(NC(=O)N4CCC(O)CC4)c3)ccc21,7.721246399
CCCNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCCC4)c3)ccc21,6.48148606
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCCC4)c3)ccc21,8.920818754
C#CCNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCCC4)c3)ccc21,6.721246399
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N[C@@H](CO)C(=O)N4CCCC4)c3)ccc21,7.15490196
CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)N4CCN(C(=O)C(C)(C)O)CC4)c3)ccc21,8.387216143
O=c1[nH]c2cc(-n3ccnc3)c(F)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2cccnc2[nH]1,5
O=c1[nH]c2cc(-c3ccc(Cl)cc3Cl)ccc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
O=c1[nH]c2ccc(Cl)cc2c(NCCCc2ccccn2)c1-c1nc2cc(N3CCOCC3)ccc2[nH]1,5
O=c1[nH]c2cc(Cl)ccc2c(Nc2ccncc2)c1-c1nc2ccccc2[nH]1,5
CCN1CCN(Cc2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,5
N#Cc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2c1,5
CN1CCN(c2ccc3[nH]c(-c4c(N)c5cc(F)c(NCc6ccncc6)cc5[nH]c4=O)nc3c2)CC1,5
COc1ccc(CNc2cc3[nH]c(=O)c(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c(N)c3cc2F)cc1,5
O=c1[nH]c2cc(Cl)ccc2c(NC[C@H]2CCCN2)c1-c1nc2ccccc2[nH]1,5
COc1cc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@H]3CN4CCC3CC4)c2cc1-c1ccc(C(C)=O)cc1,5
Cc1cc(CNc2ccc3[nH]c(=O)c(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)c(N)c3c2)no1,5
O=c1[nH]c2cc(Cl)c(-c3ccc(Cl)cc3Cl)cc2c(N[C@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,5
Nc1c(-c2nc3cc(C(=O)N4CCCC4CN4CCCC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,5
O=C1N=c2cnc(Cl)cc2=C(NCC2CCCNC2)C1c1nc2ccccc2[nH]1,5
CN(C(=O)CN1CCCC1)c1ccc2nc(-c3c(N)c4c(F)cccc4[nH]c3=O)[nH]c2c1,5
O=c1[nH]c2cc(Cl)ccc2c(NC2CCNCC2)c1-c1nc2cc(N3CCNCC3)ccc2[nH]1,5
CC(C)N1CCN(c2ccc3nc(-c4c(N)c5c(NCCN(C)C)cccc5[nH]c4=O)[nH]c3c2)CC1,5
CC[C@@H](N)CNc1c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c(=O)[nH]c2ccc(Cl)cc12,5
CC(C)c1c(-c2nnc(CCO)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,5
CC(C)c1c(-c2nnc(CN3CC[C@@H](O)C3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,5
CC(C)c1c(-c2nnc(CNC[C@@H](C)O)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,5
Nc1cc(C(=O)O)c(F)cc1F,5
CC(C)c1c(-c2nnc(CCl)o2)cn2ncnc(Cl)c12,5
CCCc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,5
CSc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,5
CC(C)NCc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,5
CC(C)c1c(-c2nnc(N3CC[C@@H](N)C3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3F)c12,5
CC(C)c1c(-c2nnc(N3CC[C@H](N)C3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3F)c12,5
CC(C)c1c(-c2nnc(N3CCC(NC(=O)OC(C)(C)C)CC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,5
COC(=O)c1cn2ncnc(Nc3cc(C(=O)NCc4cccnc4)c(F)cc3F)c2c1C(C)C,5
COC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c2c1C(C)C,5
COC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3F)c2c1C(C)C,5
Cl.Oc1ccc2c(ncn2-c2ccccc2)c1O,5.721246399
COc1ccc2c(c1)ncn2-c1ccsc1.Cl,5.187086643
COc1cc2ncn(-c3ccccc3)c2cc1C=O.Cl,4.602059991
COc1ccc2c(ncn2-c2ccccc2)c1OC.Cl,4.301029996
Cl.c1ccc(-c2nccn2-n2cnc3cnccc32)cc1,4.30980392
Cl.O=C(O)c1ccc2c(c1)ncn2-c1ccccc1,4.552841969
CC(=O)Nc1ccc2c(c1)ncn2-c1ccccc1.Cl,4.494850022
Cc1ccc2c(c1)ncn2-c1ccccc1.Cl,4.301029996
COc1cc2ncn(-c3ccccc3)c2cc1CO.Cl,4.920818754
CCOc1ccc2ncn(-c3ccccc3)c2c1,4.301029996
Cl.Oc1ccc2c(ncn2-c2ccccc2)c1Br,4.301029996
OCc1ccc2c(c1)ncn2-c1ccccc1,4.301029996
CCCCOc1ccc2c(c1)ncn2-c1ccccc1.Cl,4.301029996
Cc1cc2c(cc1O)ncn2-c1ccccc1.Cl,4.301029996
Cl.Cl.Nc1ccc(-n2cnc3ccccc32)cc1,4.301029996
COC(=O)c1ccc(-n2cnc3ccccc32)cc1,4.301029996
COC(=O)c1ccc2ncn(-c3ccccc3)c2c1.Cl,4.301029996
COC(=O)c1ccc2c(c1)ncn2-c1ccccc1,5.180456064
Cc1c(C(=O)NCCCCCCO)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)NCC(O)CO)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCc4cccnc4)c(C(C)C)c23)c(F)cc1F,5
Cc1c(C(=O)O)cn2ncc(C#N)c(Nc3ccc(Oc4cccc(F)c4)cc3)c12,4.096910013
COCCOC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4F)cc3)c2c1C,4.096910013
Cc1c(NC(=O)NCc2cccnc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)NCCN(C)C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCCCc1ccc(Nc2c(C#N)cnn3cc(C(=O)OCC)c(C)c23)cc1,4.096910013
Cc1c(NC(=O)c2cccc(N(C)C)c2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
COCCCNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(N)=O)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CONC(=O)c1ccc(F)c(Nc2ncnn3cc(C(=O)NCCO)c(C(C)C)c23)c1,5
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCC4CCCN4C)c(C(C)C)c23)ccc1C,5
CONC(=O)c1cc(Nc2ncnn3cc(-c4nncn4C)c(C(C)C)c23)c(F)cc1F,5
CCOC(=O)Nc1cn2ncnc(Nc3cc(C(=O)NOC)c(F)cc3F)c2c1C(C)C,5
CCOC(=O)c1cn2ncc(C#N)c(NC3CCCCC3)c2c1C,4.096910013
CCOC(=O)c1cn2ncc(C#N)c(NCc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
COCc1c(NC(=O)NCCN2CCOCC2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCCCNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)NCc2ccccc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)NCc2ccncc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)Nc2cccnc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCn4ccnn4)c(C(C)C)c23)c(F)cc1F,5
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCc4ccccn4)c(C(C)C)c23)c(F)cc1F,5
CONC(=O)c1cc(Nc2ncnn3cc(C(=O)O)c(C(C)C)c23)c(F)cc1F,5
Cc1c(NC(=O)NCC(F)(F)F)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)OCC2(C)COC2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)NCCc2c[nH]cn2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCOCCNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CCC(O)CNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)NCCc2cn(C)cn2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)NCCCl)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)OCCOCCN(C)C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
COc1ccc(CCCOC(=O)Nc2cn3ncc(C#N)c(Nc4ccc(Oc5ccccc5)cc4)c3c2C)cc1OC,4.096910013
Cc1c(NC(=O)NCCCn2ccnc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
COC(C)CCOC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CCNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CCOC(=O)CNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CCC(C)CNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CC(=O)NCCCCNC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)OCCN(C)C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CNC(=O)c1c(C)n(C)c2cc(Oc3ccnc4cc(C(=O)N5CC[C@@H](O)C5)sc34)ccc12,5
CCOC(=O)c1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1CO,4.096910013
Cc1sc2cc(Oc3ccnc4cc(-c5nc(CO)cs5)sc34)ccc2c1C(=O)NC1CC1,7
CNC(=O)c1c(C)[nH]c2cc(Oc3ccnc4cc(C(=O)N5CC[C@@H](O)C5)sc34)ccc12,6
CCCCNC(=O)c1c(C)n(C)c2cc(Oc3ccnc4cc(-c5nccs5)sc34)ccc12,6.208309351
Cc1c(NC(=O)Cc2ccncc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)NCCN2CCOCC2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)N(CCO)CCO)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCOC(=O)c1cn2ncc(C#N)c(Oc3ccccc3)c2c1C,4.096910013
Cc1c(C(=O)NCCCO)c2ccc(Oc3ccnc4cc(C(=O)N5CCC5)sc34)cc2n1C,5
CNC(=O)c1c(C)n(C)c2cc(Oc3ccnc4cc(C(=O)N5CC[C@@H](OC)C5)sc34)ccc12,6
CCOC(=O)c1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1CN=[N+]=[N-],4.096910013
COC(=O)C(C)(C)COC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)CCc2cccnc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)OCCn2c([N+](=O)[O-])cnc2C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCOC(=O)c1cn2ncc(C#N)c(Nc3ccc4cn[nH]c4c3)c2c1C,4.096910013
CC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
CCOCc1c(C(=O)OCC)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)c2ccccc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)OCc2ccccc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(C(=O)NCCCN2CCCC2=O)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCN(CC)C(=O)c1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)OCCCN(C)C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
CCOC(=O)c1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
Cc1c(NC(=O)OCCc2cccs2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
Cc1c(NC(=O)OCCCc2ccccn2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,4.096910013
COCCC(=O)Nc1cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1C,4.096910013
